,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
18970,49,3238,12/1/17,True,Approved,Trek Bicycles,Road,medium,medium,533.51,US$ 400.13,41064.0
12482,45,308,12/1/17,True,Approved,Trek Bicycles,Road,low,medium,980.37,US$ 234.43,38258.0
15553,10,2024,12/1/17,True,Approved,WeareA2B,Touring,medium,medium,1466.68,US$ 363.25,41345.0
18698,31,1155,12/1/17,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,US$ 173.18,33888.0
121,24,1038,12/1/17,True,Approved,Solex,Road,medium,large,1777.8,US$ 820.78,34115.0
14093,66,1026,12/1/17,True,Approved,Giant Bicycles,Road,low,small,590.26,US$ 525.33,40487.0
5377,92,2888,12/1/17,True,Approved,WeareA2B,Touring,medium,large,1890.39,US$ 260.14,34586.0
2132,85,2694,12/1/17,False,Approved,WeareA2B,Standard,medium,medium,752.64,US$ 205.36,42218.0
11262,50,2454,12/1/17,True,Approved,WeareA2B,Standard,medium,small,175.89,US$ 131.92,37823.0
18619,3,2172,12/1/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,42404.0
4589,0,640,12/1/17,True,Approved,Norco Bicycles,Road,medium,medium,544.05,US$ 376.84,34996.0
6706,2,2266,12/1/17,True,Approved,Giant Bicycles,Road,low,small,590.26,US$ 525.33,40487.0
16799,57,2565,12/1/17,True,Approved,WeareA2B,Touring,medium,large,1890.39,US$ 260.14,34143.0
19327,40,1295,12/1/17,True,Approved,OHM Cycles,Standard,high,medium,1458.17,US$ 874.90,38750.0
8128,1,3443,12/1/17,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,42688.0
10734,69,1481,12/1/17,True,Approved,Giant Bicycles,Road,medium,medium,792.9,US$ 594.68,33879.0
4542,57,3199,12/1/17,False,Approved,WeareA2B,Touring,medium,large,1890.39,US$ 260.14,36146.0
18606,43,2138,12/1/17,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,US$ 818.01,37873.0
16570,65,41,12/1/17,True,Approved,WeareA2B,Standard,medium,medium,1807.45,US$ 778.69,42145.0
2085,52,410,12/1/17,True,Approved,OHM Cycles,Road,medium,medium,1280.28,US$ 829.51,33259.0
19017,0,3384,12/1/17,False,Approved,0,0,0,0,1695.42,0,0.0
2882,32,1195,12/1/17,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,US$ 211.37,37337.0
3045,48,1302,12/1/17,False,Approved,WeareA2B,Standard,medium,medium,1762.96,US$ 950.52,41009.0
15322,60,884,12/1/17,False,Approved,Giant Bicycles,Standard,high,small,1977.36,"US$ 1,759.85",40779.0
16360,73,3077,12/1/17,False,Approved,Solex,Standard,medium,medium,1945.43,US$ 333.18,38991.0
12052,35,906,12/1/17,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,33549.0
4263,49,2008,12/1/17,False,Approved,Trek Bicycles,Road,medium,medium,533.51,US$ 400.13,41009.0
4361,64,3383,12/1/17,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,US$ 596.55,41047.0
8605,35,396,12/1/17,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,41245.0
9989,93,1088,12/1/17,True,Approved,OHM Cycles,Standard,high,medium,1458.17,US$ 874.90,35560.0
8465,94,3060,12/1/17,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,US$ 993.66,41434.0
18889,36,2378,12/1/17,True,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,35052.0
8509,19,190,12/1/17,True,Cancelled,OHM Cycles,Road,high,large,12.01,US$ 7.21,39880.0
13053,59,1591,12/1/17,True,Approved,Solex,Standard,medium,large,1061.56,US$ 733.58,40487.0
3589,0,1788,12/1/17,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,38859.0
19422,0,3326,12/1/17,True,Approved,WeareA2B,Standard,medium,medium,60.34,US$ 45.26,42404.0
2291,17,1861,12/1/17,True,Approved,Solex,Standard,high,medium,1024.66,US$ 614.80,39880.0
12151,4,2799,12/1/17,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,US$ 677.48,38573.0
12760,21,3303,12/10/17,False,Approved,Solex,Standard,medium,large,1071.23,US$ 380.74,34165.0
9121,14,2614,12/10/17,False,Approved,Solex,Standard,high,large,1842.92,"US$ 1,105.75",34996.0
9520,39,3379,12/10/17,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,US$ 582.48,40672.0
11402,19,3226,12/10/17,False,Approved,OHM Cycles,Road,high,large,12.01,US$ 7.21,39880.0
887,55,461,12/10/17,True,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,42295.0
7972,33,891,12/10/17,False,Cancelled,OHM Cycles,Road,medium,small,1810.0,"US$ 1,610.90",34071.0
16177,28,2101,12/10/17,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,"US$ 1,082.36",34244.0
490,32,2676,12/10/17,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,US$ 211.37,34527.0
13638,4,2071,12/10/17,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,US$ 677.48,38573.0
19175,0,136,12/10/17,True,Approved,Giant Bicycles,Standard,medium,large,569.56,US$ 528.43,38002.0
15499,27,3143,12/10/17,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,36334.0
19519,18,617,12/10/17,False,Approved,Solex,Standard,medium,medium,575.27,US$ 431.45,41345.0
15243,98,1111,12/10/17,False,Approved,OHM Cycles,Standard,medium,medium,795.34,US$ 101.58,39915.0
8454,92,1730,12/10/17,False,Approved,WeareA2B,Standard,medium,small,1415.01,"US$ 1,259.36",37626.0
5096,74,2642,12/10/17,False,Approved,WeareA2B,Standard,medium,medium,1762.96,US$ 950.52,41848.0
682,73,2095,12/10/17,False,Approved,Solex,Standard,medium,medium,1945.43,US$ 333.18,37499.0
6901,87,1481,12/10/17,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,US$ 707.40,35667.0
15670,94,2412,12/10/17,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,US$ 993.66,41434.0
17939,53,2541,12/10/17,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,US$ 764.96,38693.0
5823,12,2481,12/10/17,False,Approved,WeareA2B,Standard,medium,medium,1231.15,US$ 161.60,38216.0
4565,15,785,12/10/17,True,Approved,Norco Bicycles,Standard,low,medium,958.74,US$ 748.90,35378.0
1515,56,1140,12/10/17,False,Approved,OHM Cycles,Standard,medium,medium,183.86,US$ 137.90,34170.0
9465,51,2137,12/10/17,False,Approved,OHM Cycles,Standard,high,medium,2005.66,"US$ 1,203.40",41009.0
8105,90,58,12/10/17,False,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,36833.0
12448,61,70,12/10/17,True,Approved,OHM Cycles,Standard,low,medium,71.16,US$ 56.93,42172.0
5706,53,3316,12/10/17,True,Approved,OHM Cycles,Standard,medium,medium,795.34,US$ 101.58,35470.0
13534,31,2540,12/10/17,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,US$ 173.18,40336.0
16070,79,222,12/10/17,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,US$ 818.01,37873.0
15192,9,752,12/10/17,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,"US$ 1,082.36",33455.0
7045,69,1207,12/10/17,False,Approved,Giant Bicycles,Road,medium,medium,792.9,US$ 594.68,33879.0
5689,36,1300,12/10/17,False,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,40672.0
762,44,1084,12/10/17,False,Approved,WeareA2B,Standard,medium,medium,1769.64,US$ 108.76,40672.0
17902,96,2871,12/10/17,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,US$ 993.66,38002.0
1790,3,2469,12/10/17,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,40784.0
18063,78,1041,12/10/17,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,US$ 709.48,38193.0
11132,40,2884,12/10/17,True,Approved,OHM Cycles,Standard,high,medium,1458.17,US$ 874.90,38750.0
5053,10,2843,12/10/17,False,Approved,WeareA2B,Touring,medium,medium,1466.68,US$ 363.25,38216.0
417,39,3100,12/10/17,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,US$ 582.48,40336.0
13413,45,314,12/10/17,True,Approved,Trek Bicycles,Road,low,medium,980.37,US$ 234.43,41701.0
13871,61,1244,12/10/17,False,Approved,OHM Cycles,Standard,low,medium,71.16,US$ 56.93,41047.0
1846,12,682,12/10/17,True,Approved,WeareA2B,Standard,medium,medium,1231.15,US$ 161.60,37838.0
19450,90,1554,12/10/17,False,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,39880.0
8691,18,1310,12/10/17,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,US$ 689.18,42226.0
15380,53,720,12/10/17,False,Approved,OHM Cycles,Standard,medium,medium,795.34,US$ 101.58,38647.0
17731,91,3302,12/10/17,True,Approved,Solex,Standard,medium,medium,100.35,US$ 75.26,36367.0
6892,54,1343,12/10/17,False,Approved,WeareA2B,Standard,medium,medium,1807.45,US$ 778.69,42145.0
12927,0,1493,12/10/17,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,36334.0
15828,41,3120,12/10/17,False,Approved,Solex,Road,medium,medium,416.98,US$ 312.74,41848.0
10662,6,69,12/10/17,True,Approved,OHM Cycles,Standard,high,medium,227.88,US$ 136.73,37659.0
8883,91,2370,12/10/17,True,Approved,WeareA2B,Standard,low,medium,642.31,US$ 513.85,41922.0
19803,20,1007,12/10/17,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"US$ 1,580.47",40303.0
6897,80,790,12/10/17,False,Approved,OHM Cycles,Touring,low,medium,1073.07,US$ 933.84,35455.0
7892,19,1229,12/11/17,False,Approved,OHM Cycles,Road,high,large,12.01,US$ 7.21,40670.0
16966,75,1477,12/11/17,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,US$ 863.95,41922.0
5638,6,843,12/11/17,True,Approved,OHM Cycles,Standard,high,medium,227.88,US$ 136.73,42560.0
7292,93,3014,12/11/17,False,Approved,OHM Cycles,Standard,high,medium,1458.17,US$ 874.90,38750.0
11344,97,1506,12/11/17,False,Approved,Solex,Standard,medium,large,202.62,US$ 151.96,42458.0
17600,0,1440,12/11/17,False,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,34165.0
6905,0,2741,12/11/17,False,Approved,Trek Bicycles,Standard,high,medium,358.39,US$ 215.03,38002.0
3351,72,550,12/11/17,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,42710.0
18220,98,1599,12/11/17,False,Approved,Trek Bicycles,Standard,high,medium,358.39,US$ 215.03,38002.0
4672,50,1431,12/11/17,False,Approved,WeareA2B,Standard,medium,small,175.89,US$ 131.92,42295.0
7698,40,2031,12/11/17,False,Approved,OHM Cycles,Standard,high,medium,1458.17,US$ 874.90,38750.0
9761,60,484,12/11/17,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"US$ 1,759.85",40779.0
8816,43,3056,12/11/17,True,Approved,Solex,Standard,medium,medium,1151.96,US$ 649.49,36498.0
13191,82,1195,12/11/17,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,US$ 689.18,42226.0
17772,32,3186,12/11/17,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,US$ 211.37,40336.0
937,56,1478,12/11/17,True,Approved,Norco Bicycles,Mountain,low,small,688.63,US$ 612.88,34244.0
5773,61,2155,12/11/17,False,Approved,OHM Cycles,Standard,low,medium,71.16,US$ 56.93,42172.0
10615,9,2466,12/11/17,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"US$ 1,082.36",33455.0
7807,69,1126,12/11/17,False,Approved,Giant Bicycles,Road,medium,medium,792.9,US$ 594.68,33879.0
909,84,3285,12/11/17,True,Approved,Trek Bicycles,Road,medium,medium,290.62,US$ 215.14,42218.0
5000,28,2703,12/11/17,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"US$ 1,082.36",39031.0
11179,11,2763,12/11/17,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,US$ 764.96,35378.0
14068,26,89,12/11/17,False,Approved,WeareA2B,Standard,medium,medium,1992.93,US$ 762.63,37698.0
6134,14,2586,12/11/17,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"US$ 1,234.29",40303.0
19421,7,3382,12/11/17,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"US$ 1,167.18",33888.0
4307,17,1719,12/11/17,False,Approved,WeareA2B,Touring,medium,large,1362.99,US$ 57.74,42560.0
13870,55,1244,12/11/17,True,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,40779.0
5695,8,3151,12/11/17,False,Approved,Solex,Road,medium,small,1703.52,"US$ 1,516.13",37838.0
13704,29,2366,12/11/17,True,Approved,Norco Bicycles,Road,medium,medium,543.39,US$ 407.54,36361.0
13353,38,3394,12/11/17,True,Approved,Solex,Standard,medium,medium,1577.53,US$ 826.51,40618.0
4699,91,2932,12/11/17,False,Approved,Solex,Standard,medium,medium,100.35,US$ 75.26,36367.0
1482,99,2702,12/11/17,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,US$ 770.89,33364.0
11961,5,1388,12/11/17,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,US$ 459.71,40784.0
9322,30,3300,12/11/17,False,Approved,Solex,Standard,high,medium,748.17,US$ 448.90,33552.0
18487,28,2710,12/11/17,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"US$ 1,082.36",33455.0
161,78,371,12/11/17,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,US$ 709.48,38193.0
15743,87,667,12/11/17,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,US$ 44.71,41922.0
5221,61,2331,12/11/17,True,Approved,OHM Cycles,Standard,low,medium,71.16,US$ 56.93,41047.0
17744,60,2076,12/11/17,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"US$ 1,759.85",41009.0
2535,71,636,12/11/17,False,Approved,Solex,Standard,high,large,1842.92,"US$ 1,105.75",34996.0
16411,98,553,12/11/17,True,Approved,Trek Bicycles,Standard,high,medium,358.39,US$ 215.03,38002.0
10041,61,1694,12/11/17,True,Approved,OHM Cycles,Standard,low,medium,71.16,US$ 56.93,38647.0
15769,21,3391,12/11/17,True,Approved,Solex,Standard,medium,large,1071.23,US$ 380.74,35160.0
11166,61,2859,12/11/17,True,Approved,Norco Bicycles,Standard,medium,small,586.45,US$ 521.94,33429.0
19516,58,3191,12/11/17,True,Approved,OHM Cycles,Standard,medium,medium,912.52,US$ 141.40,36146.0
9969,70,2088,12/11/17,True,Cancelled,Trek Bicycles,Standard,high,medium,495.72,US$ 297.43,34996.0
19096,33,2841,12/11/17,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"US$ 1,167.18",36498.0
5243,0,2546,12/11/17,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,42710.0
14276,0,3018,12/11/17,False,Approved,Trek Bicycles,Standard,high,medium,495.72,US$ 297.43,37499.0
4126,43,1957,12/11/17,True,Approved,Solex,Standard,medium,medium,1151.96,US$ 649.49,36498.0
12948,84,1240,12/11/17,True,Approved,Trek Bicycles,Road,medium,medium,290.62,US$ 215.14,36367.0
7181,53,1318,12/11/17,False,Approved,OHM Cycles,Standard,medium,medium,795.34,US$ 101.58,33259.0
11831,49,588,12/11/17,False,Approved,Trek Bicycles,Road,medium,medium,533.51,US$ 400.13,41064.0
9805,69,2400,12/11/17,True,Approved,Giant Bicycles,Road,medium,medium,792.9,US$ 594.68,34996.0
8620,95,345,12/11/17,False,Approved,OHM Cycles,Touring,low,medium,1073.07,US$ 933.84,42226.0
8670,40,3295,12/11/17,False,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,42295.0
8637,53,516,12/11/17,True,Approved,OHM Cycles,Standard,medium,medium,795.34,US$ 101.58,35470.0
2185,0,2955,12/11/17,True,Approved,Solex,Standard,medium,medium,100.35,US$ 75.26,36367.0
1067,96,2215,12/11/17,True,Approved,WeareA2B,Road,low,small,1172.78,"US$ 1,043.77",38002.0
4971,21,1601,12/11/17,True,Approved,Solex,Standard,medium,large,1071.23,US$ 380.74,35160.0
407,18,769,12/11/17,False,Approved,Solex,Standard,medium,medium,575.27,US$ 431.45,38339.0
6275,22,2073,12/12/17,False,Cancelled,Solex,Standard,medium,medium,575.27,US$ 431.45,42404.0
17692,18,1078,12/12/17,False,Approved,Solex,Standard,medium,medium,575.27,US$ 431.45,41345.0
14786,32,87,12/12/17,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,US$ 211.37,37337.0
6667,90,523,12/12/17,True,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,37539.0
2594,0,2505,12/12/17,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,36334.0
4183,58,2374,12/12/17,False,Approved,OHM Cycles,Standard,medium,medium,912.52,US$ 141.40,42295.0
4394,32,3495,12/12/17,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,US$ 707.40,35667.0
3064,76,221,12/12/17,False,Approved,WeareA2B,Standard,low,medium,642.31,US$ 513.85,41922.0
1424,79,1813,12/12/17,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,US$ 818.01,37873.0
18408,77,404,12/12/17,False,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,38339.0
9238,38,2439,12/12/17,True,Approved,Solex,Standard,medium,medium,1577.53,US$ 826.51,40618.0
7727,12,1188,12/12/17,True,Approved,WeareA2B,Standard,medium,medium,1231.15,US$ 161.60,40303.0
4420,15,859,12/12/17,False,Approved,Norco Bicycles,Standard,low,medium,958.74,US$ 748.90,40303.0
8660,31,1759,12/12/17,False,Approved,WeareA2B,Standard,medium,medium,752.64,US$ 205.36,42218.0
11757,0,3390,12/12/17,False,Approved,Solex,Standard,medium,medium,441.49,US$ 84.99,34071.0
15765,81,2132,12/12/17,True,Approved,Solex,Standard,medium,medium,1151.96,US$ 649.49,34170.0
19154,68,1505,12/12/17,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,US$ 44.71,39915.0
14821,54,1761,12/12/17,False,Approved,WeareA2B,Standard,medium,medium,1292.84,US$ 13.44,33259.0
7099,0,1926,12/12/17,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,38193.0
1484,63,1461,12/12/17,False,Approved,Solex,Standard,medium,medium,1483.2,US$ 99.59,42105.0
10894,92,2488,12/12/17,True,Approved,WeareA2B,Standard,medium,small,1415.01,"US$ 1,259.36",37874.0
850,0,3086,12/12/17,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,42710.0
3333,36,171,12/12/17,True,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,40784.0
14395,100,3407,12/12/17,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,"US$ 1,234.29",34586.0
6208,90,1494,12/12/17,False,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,41434.0
15781,12,2159,12/12/17,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,US$ 709.48,33429.0
14671,55,149,12/12/17,False,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,35707.0
5358,41,614,12/12/17,True,Approved,Solex,Road,medium,medium,416.98,US$ 312.74,39526.0
19563,19,429,12/12/17,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,US$ 459.71,37659.0
14272,0,3252,12/12/17,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,39031.0
5072,17,2880,12/12/17,True,Approved,Solex,Standard,high,medium,1024.66,US$ 614.80,35378.0
19586,95,3185,12/12/17,True,Approved,Giant Bicycles,Standard,medium,large,569.56,US$ 528.43,37874.0
13873,91,1014,12/12/17,True,Approved,Solex,Standard,medium,medium,100.35,US$ 75.26,42458.0
10227,9,3256,12/12/17,False,Approved,OHM Cycles,Road,medium,medium,742.54,US$ 667.40,33549.0
18143,52,1414,12/12/17,True,Approved,OHM Cycles,Road,medium,medium,1280.28,US$ 829.51,33259.0
5637,92,1196,12/12/17,True,Approved,WeareA2B,Standard,medium,small,1415.01,"US$ 1,259.36",37626.0
7143,58,202,12/12/17,False,Approved,OHM Cycles,Standard,medium,medium,912.52,US$ 141.40,42295.0
19371,8,2501,12/12/17,False,Approved,Solex,Road,medium,small,1703.52,"US$ 1,516.13",38693.0
7917,78,651,12/12/17,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,US$ 709.48,38193.0
12478,70,3329,12/12/17,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,US$ 206.35,33364.0
1084,43,1681,12/12/17,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,US$ 818.01,41533.0
7623,41,3425,12/12/17,False,Approved,Solex,Road,medium,medium,416.98,US$ 312.74,34071.0
1036,81,2100,12/12/17,False,Approved,Norco Bicycles,Standard,medium,small,586.45,US$ 521.94,33429.0
13523,45,795,12/12/17,True,Approved,Trek Bicycles,Road,low,medium,980.37,US$ 234.43,38258.0
3348,23,2747,12/12/17,False,Approved,Norco Bicycles,Mountain,low,small,688.63,US$ 612.88,34244.0
11040,27,785,12/12/17,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,37698.0
14536,87,834,12/12/17,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,US$ 707.40,35667.0
6750,20,2533,12/12/17,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,"US$ 1,580.47",42404.0
10212,58,258,12/12/17,False,Approved,OHM Cycles,Road,medium,medium,1280.28,US$ 829.51,37220.0
13481,35,3080,12/12/17,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,42688.0
7719,14,2865,12/12/17,True,Approved,Solex,Standard,high,large,1842.92,"US$ 1,105.75",34996.0
13347,12,1378,12/13/17,True,Approved,WeareA2B,Standard,medium,medium,1231.15,US$ 161.60,39880.0
12273,0,2687,12/13/17,True,Approved,WeareA2B,Standard,medium,medium,60.34,US$ 45.26,33552.0
12970,86,1969,12/13/17,True,Approved,OHM Cycles,Standard,medium,medium,235.63,US$ 125.07,38482.0
11794,33,877,12/13/17,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"US$ 1,167.18",34527.0
12044,35,1079,12/13/17,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,US$ 154.40,34527.0
8195,76,1351,12/13/17,True,Approved,WeareA2B,Road,low,small,1172.78,"US$ 1,043.77",37539.0
15844,69,969,12/13/17,True,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,42218.0
6991,0,2204,12/13/17,False,Approved,Trek Bicycles,Standard,high,medium,358.39,US$ 215.03,38002.0
5899,85,693,12/13/17,True,Approved,WeareA2B,Standard,medium,medium,752.64,US$ 205.36,34079.0
19549,61,1707,12/13/17,False,Approved,Norco Bicycles,Standard,medium,small,586.45,US$ 521.94,33429.0
6583,45,1487,12/13/17,False,Approved,Solex,Standard,medium,medium,441.49,US$ 84.99,38991.0
